"","subnum","condition","task","order","trial","interference","date","max","exponent","threshold","correct","rt1","rt2","r","addends","sum","digits","int_score","trial_time","dot","dob","age","gender","abacus_q","finger.counter","male","gender.12"
"3896",29,"interference","interference",4,31,1,"6/22/15 16:01",25.8,1.2,15,0,13.3,13.96,55,1,58,"9  26  23",84,17.5,"6/22/15","4/21/03",12.16974675,"M","yes but doesn't use",0,1,2
"3897",29,"interference","interference",4,32,1,"6/22/15 16:01",23.7,1.2,14,0,9.47,10.27,49,1,50,"15  11  24",73,13.8,"6/22/15","4/21/03",12.16974675,"M","yes but doesn't use",0,1,2
"3898",29,"interference","interference",4,33,1,"6/22/15 16:01",21.7,1.2,13,0,12.61,13.42,29,1,36,"7   7  22",87,16.8,"6/22/15","4/21/03",12.16974675,"M","yes but doesn't use",0,1,2
"3899",29,"interference","interference",4,34,1,"6/22/15 16:01",19.7,1.2,12,1,9.12,9.89,40,1,40,"13  20   7",100,13.3,"6/22/15","4/21/03",12.16974675,"M","yes but doesn't use",0,1,2
"3900",29,"interference","interference",4,35,1,"6/22/15 16:01",21.7,1.2,13,1,13.09,14.05,38,1,38,"22  13   3",99,17.4,"6/22/15","4/21/03",12.16974675,"M","yes but doesn't use",0,1,2
"3901",29,"interference","interference",4,36,1,"6/22/15 16:01",23.7,1.2,14,1,10.88,11.7,46,1,46,"25  13   8",88,15.1,"6/22/15","4/21/03",12.16974675,"M","yes but doesn't use",0,1,2
"3902",29,"interference","interference",4,37,1,"6/22/15 16:01",25.8,1.2,15,0,12.59,13.41,60,1,70,"24  20  26",98,17,"6/22/15","4/21/03",12.16974675,"M","yes but doesn't use",0,1,2
"3947",30,"baseline","baseline",3,4,0,"6/23/15 16:04",2.3,1.2,2,1,0.88,1.36,4,1,4,"2  1  1",-1,7.52,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3948",30,"baseline","baseline",3,5,0,"6/23/15 16:04",3.74,1.2,3,1,1.05,1.59,8,1,8,"1  2  5",-1,7.86,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3949",30,"baseline","baseline",3,6,0,"6/23/15 16:04",5.28,1.2,4,1,1.1,1.84,14,1,14,"6  4  4",-1,8.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3950",30,"baseline","baseline",3,7,0,"6/23/15 16:04",6.9,1.2,5,1,3.77,4.46,14,1,14,"4  2  8",-1,10.8,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3951",30,"baseline","baseline",3,8,0,"6/23/15 16:04",8.59,1.2,6,1,0.69,1.4,18,1,18,"5   3  10",-1,7.86,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3952",30,"baseline","baseline",3,9,0,"6/23/15 16:04",10.3,1.2,7,1,1.84,2.54,25,1,25,"4  11  10",-1,9.06,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3953",30,"baseline","baseline",3,10,0,"6/23/15 16:04",12.1,1.2,8,1,2.71,3.43,18,1,18,"11   6   1",-1,9.91,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3954",30,"baseline","baseline",3,11,0,"6/23/15 16:04",14,1.2,9,1,1.36,2.11,39,1,39,"12  13  14",-1,8.8,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3955",30,"baseline","baseline",3,12,0,"6/23/15 16:04",15.8,1.2,10,1,1.19,1.97,27,1,27,"9   1  17",-1,8.57,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3956",30,"baseline","baseline",3,13,0,"6/23/15 16:04",17.8,1.2,11,1,0.41,1.03,21,1,21,"17   3   1",-1,7.57,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3957",30,"baseline","baseline",3,14,0,"6/23/15 16:04",19.7,1.2,12,0,8.78,9.53,43,1,53,"18  15  20",-1,16.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3958",30,"baseline","baseline",3,15,0,"6/23/15 16:04",17.8,1.2,11,0,1.99,2.67,24,1,34,"5  12  17",-1,9.37,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3959",30,"baseline","baseline",3,16,0,"6/23/15 16:04",15.8,1.2,10,1,1.87,2.75,27,1,27,"15   6   6",-1,9.44,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3960",30,"baseline","baseline",3,17,0,"6/23/15 16:04",17.8,1.2,11,1,9.39,10.22,37,1,37,"2  17  18",-1,16.8,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3961",30,"baseline","baseline",3,18,0,"6/23/15 16:04",19.7,1.2,12,0,11.72,12.42,45,1,54,"18  21  15",-1,19.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3962",30,"baseline","baseline",3,19,0,"6/23/15 16:04",17.8,1.2,11,1,1.85,2.43,22,1,22,"1  18   3",-1,8.84,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3963",30,"baseline","baseline",3,20,0,"6/23/15 16:04",19.7,1.2,12,1,1.93,2.64,52,1,52,"20  20  12",-1,9.13,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3964",30,"baseline","baseline",3,21,0,"6/23/15 16:04",21.7,1.2,13,0,4.43,5.12,45,1,46,"21  23   2",-1,11.8,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3965",30,"baseline","baseline",3,22,0,"6/23/15 16:04",19.7,1.2,12,1,7.44,8.14,40,1,40,"18  21   1",-1,14.8,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3966",30,"baseline","baseline",3,23,0,"6/23/15 16:04",21.7,1.2,13,1,3.93,4.66,34,1,34,"9  22   3",-1,11.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3967",30,"baseline","baseline",3,24,0,"6/23/15 16:04",23.7,1.2,14,1,5.2,5.95,40,1,40,"7   8  25",-1,12.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3968",30,"baseline","baseline",3,25,0,"6/23/15 16:04",25.8,1.2,15,0,4.7,5.54,43,1,53,"26   4  23",-1,12.4,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3969",30,"baseline","baseline",3,26,0,"6/23/15 16:04",23.7,1.2,14,1,6.5,7.18,48,1,48,"25   4  19",-1,13.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3970",30,"baseline","baseline",3,27,0,"6/23/15 16:04",25.8,1.2,15,0,8,8.68,48,1,68,"16  26  26",-1,15.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3971",30,"baseline","baseline",3,28,0,"6/23/15 16:04",23.7,1.2,14,1,6.57,7.3,69,1,69,"24  20  25",-1,14.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3972",30,"baseline","baseline",3,29,0,"6/23/15 16:04",25.8,1.2,15,1,3.51,4.17,52,1,52,"1  26  25",-1,10.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3973",30,"baseline","baseline",3,30,0,"6/23/15 16:04",27.9,1.2,16,0,8.08,8.86,56,1,62,"27  15  20",-1,15.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3974",30,"baseline","baseline",3,31,0,"6/23/15 16:04",25.8,1.2,15,1,8.66,9.4,53,1,53,"26  10  17",-1,16.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3975",30,"baseline","baseline",3,32,0,"6/23/15 16:04",27.9,1.2,16,0,13.78,14.47,62,1,65,"12  27  26",-1,21.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3976",30,"baseline","baseline",3,33,0,"6/23/15 16:04",25.8,1.2,15,0,9.39,14.86,39,1,63,"14  22  27",-1,21.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3977",30,"baseline","baseline",3,34,0,"6/23/15 16:04",23.7,1.2,14,0,10.86,11.57,69,1,60,"22  25  13",-1,18.4,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3978",30,"baseline","baseline",3,35,0,"6/23/15 16:04",21.7,1.2,13,1,9.95,10.97,43,1,43,"16  21   6",-1,17.8,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3979",30,"baseline","baseline",3,36,0,"6/23/15 16:04",23.7,1.2,14,1,4.31,5.36,57,1,57,"18  14  25",-1,12.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3980",30,"baseline","baseline",3,37,0,"6/23/15 16:04",25.8,1.2,15,1,3.51,4.31,56,1,56,"20  25  11",-1,11,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3988",30,"blindfold","blindfold",4,4,0,"6/23/15 16:15",2.3,1.2,2,1,4.82,5.46,6,1,6,"2  2  2",-1,11.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3989",30,"blindfold","blindfold",4,5,0,"6/23/15 16:15",3.74,1.2,3,1,1.94,2.39,9,1,9,"3  1  5",-1,8.85,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3990",30,"blindfold","blindfold",4,6,0,"6/23/15 16:15",5.28,1.2,4,1,1.17,1.77,13,1,13,"6  5  2",-1,8.19,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3991",30,"blindfold","blindfold",4,7,0,"6/23/15 16:15",6.9,1.2,5,1,3.99,4.63,14,1,14,"6  3  5",-1,11.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3992",30,"blindfold","blindfold",4,8,0,"6/23/15 16:15",8.59,1.2,6,1,4.8,5.39,21,1,21,"4  8  9",-1,11.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3993",30,"blindfold","blindfold",4,9,0,"6/23/15 16:15",10.3,1.2,7,1,1.39,1.93,22,1,22,"5   6  11",-1,8.51,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3994",30,"blindfold","blindfold",4,10,0,"6/23/15 16:15",12.1,1.2,8,1,7.83,8.41,22,1,22,"6   3  13",-1,15,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3995",30,"blindfold","blindfold",4,11,0,"6/23/15 16:15",14,1.2,9,0,3.76,4.55,28,1,38,"13  15  10",-1,11.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3996",30,"blindfold","blindfold",4,12,0,"6/23/15 16:15",12.1,1.2,8,1,1.23,1.91,22,1,22,"9  11   2",-1,8.22,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3997",30,"blindfold","blindfold",4,13,0,"6/23/15 16:15",14,1.2,9,0,7.5,8.15,31,1,32,"9   8  15",-1,14.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3998",30,"blindfold","blindfold",4,14,0,"6/23/15 16:15",12.1,1.2,8,1,5.83,8.66,29,1,29,"10  13   6",-1,15.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"3999",30,"blindfold","blindfold",4,15,0,"6/23/15 16:15",14,1.2,9,0,9.36,10.02,34,1,35,"8  14  13",-1,16.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4000",30,"blindfold","blindfold",4,16,0,"6/23/15 16:15",12.1,1.2,8,1,1.35,1.89,33,1,33,"10  10  13",-1,8.34,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4001",30,"blindfold","blindfold",4,17,0,"6/23/15 16:15",14,1.2,9,0,2.82,3.44,32,1,35,"15  13   7",-1,10.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4002",30,"blindfold","blindfold",4,18,0,"6/23/15 16:15",12.1,1.2,8,1,5.18,6.02,28,1,28,"13  12   3",-1,12.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4003",30,"blindfold","blindfold",4,19,0,"6/23/15 16:15",14,1.2,9,1,4.13,4.86,18,1,18,"1   2  15",-1,11.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4004",30,"blindfold","blindfold",4,20,0,"6/23/15 16:15",15.8,1.2,10,1,3.55,4.18,31,1,31,"15  14   2",-1,10.8,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4005",30,"blindfold","blindfold",4,21,0,"6/23/15 16:15",17.8,1.2,11,1,1.69,2.32,31,1,31,"3  17  11",-1,8.98,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4006",30,"blindfold","blindfold",4,22,0,"6/23/15 16:15",19.7,1.2,12,1,12.19,12.86,42,1,42,"8  19  15",-1,19.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4007",30,"blindfold","blindfold",4,23,0,"6/23/15 16:15",21.7,1.2,13,1,9.23,9.9,45,1,45,"23  16   6",-1,16.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4008",30,"blindfold","blindfold",4,24,0,"6/23/15 16:15",23.7,1.2,14,1,21.15,21.89,49,1,49,"23   9  17",-1,28.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4009",30,"blindfold","blindfold",4,25,0,"6/23/15 16:15",25.8,1.2,15,1,4.47,5.19,37,1,37,"2  27   8",-1,11.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4010",30,"blindfold","blindfold",4,26,0,"6/23/15 16:15",27.9,1.2,16,0,13.11,13.9,57,1,67,"21  18  28",-1,20.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4011",30,"blindfold","blindfold",4,27,0,"6/23/15 16:15",25.8,1.2,15,1,2.96,3.59,55,1,55,"12  17  26",-1,10.4,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4012",30,"blindfold","blindfold",4,28,0,"6/23/15 16:15",27.9,1.2,16,0,17.64,18.36,65,1,63,"10  26  27",-1,25.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4013",30,"blindfold","blindfold",4,29,0,"6/23/15 16:15",25.8,1.2,15,0,17.91,18.76,42,1,62,"27  12  23",-1,25.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4014",30,"blindfold","blindfold",4,30,0,"6/23/15 16:15",23.7,1.2,14,0,9.28,9.9,55,1,57,"12  25  20",-1,16.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4015",30,"blindfold","blindfold",4,31,0,"6/23/15 16:15",21.7,1.2,13,1,4.56,5.28,61,1,61,"22  20  19",-1,12,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4016",30,"blindfold","blindfold",4,32,0,"6/23/15 16:15",23.7,1.2,14,1,5.47,6.28,39,1,39,"8   8  23",-1,12.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4017",30,"blindfold","blindfold",4,33,0,"6/23/15 16:15",25.8,1.2,15,1,2.84,3.58,39,1,39,"6   6  27",-1,10.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4018",30,"blindfold","blindfold",4,34,0,"6/23/15 16:15",27.9,1.2,16,1,5.39,6,45,1,45,"13  27   5",-1,12.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4019",30,"blindfold","blindfold",4,35,0,"6/23/15 16:15",30,1.2,17,1,1.35,2.03,60,1,60,"28   2  30",-1,8.32,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4020",30,"blindfold","blindfold",4,36,0,"6/23/15 16:15",32.1,1.2,18,0,6.58,7.41,52,1,57,"32  10  15",-1,14.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4021",30,"blindfold","blindfold",4,37,0,"6/23/15 16:15",30,1.2,17,1,6.91,7.67,73,1,73,"30  23  20",-1,14.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4067",30,"stillhands","stillhands",2,4,0,"6/23/15 15:54",2.3,1.2,2,1,1.2,1.7,4,1,4,"1  2  1",-1,7.82,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4068",30,"stillhands","stillhands",2,5,0,"6/23/15 15:54",3.74,1.2,3,1,1.49,2.33,10,1,10,"2  4  4",-1,8.77,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4069",30,"stillhands","stillhands",2,6,0,"6/23/15 15:54",5.28,1.2,4,1,3.48,4.15,14,1,14,"6  3  5",-1,10.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4070",30,"stillhands","stillhands",2,7,0,"6/23/15 15:54",6.9,1.2,5,1,3.64,4.41,13,1,13,"1  7  5",-1,10.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4071",30,"stillhands","stillhands",2,8,0,"6/23/15 15:54",8.59,1.2,6,1,3.13,3.81,17,1,17,"7  9  1",-1,10.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4072",30,"stillhands","stillhands",2,9,0,"6/23/15 15:54",10.3,1.2,7,1,4.24,4.92,23,1,23,"5   7  11",-1,11.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4073",30,"stillhands","stillhands",2,10,0,"6/23/15 15:54",12.1,1.2,8,1,1.7,2.43,26,1,26,"10   5  11",-1,8.95,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4074",30,"stillhands","stillhands",2,11,0,"6/23/15 15:54",14,1.2,9,0,6.2,6.89,25,1,35,"13  14   8",-1,13.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4075",30,"stillhands","stillhands",2,12,0,"6/23/15 15:54",12.1,1.2,8,1,3.41,4.09,26,1,26,"13   8   5",-1,10.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4076",30,"stillhands","stillhands",2,13,0,"6/23/15 15:54",14,1.2,9,1,1.29,2.01,19,1,19,"1   3  15",-1,8.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4077",30,"stillhands","stillhands",2,14,0,"6/23/15 15:54",15.8,1.2,10,1,1.44,2.09,46,1,46,"13  17  16",-1,8.98,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4078",30,"stillhands","stillhands",2,15,0,"6/23/15 15:54",17.8,1.2,11,1,6.61,7.34,39,1,39,"13  19   7",-1,14.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4079",30,"stillhands","stillhands",2,16,0,"6/23/15 15:54",19.7,1.2,12,1,7.57,13.37,36,1,36,"6   9  21",-1,20.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4080",30,"stillhands","stillhands",2,17,0,"6/23/15 15:54",21.7,1.2,13,0,6.99,7.67,43,1,45,"22  20   3",-1,14.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4081",30,"stillhands","stillhands",2,18,0,"6/23/15 15:54",19.7,1.2,12,1,3.08,3.65,33,1,33,"12   2  19",-1,10,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4082",30,"stillhands","stillhands",2,19,0,"6/23/15 15:54",21.7,1.2,13,1,6.04,6.79,39,1,39,"21  10   8",-1,13.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4083",30,"stillhands","stillhands",2,20,0,"6/23/15 15:54",23.7,1.2,14,1,4.68,5.35,46,1,46,"20   2  24",-1,11.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4084",30,"stillhands","stillhands",2,21,0,"6/23/15 15:54",25.8,1.2,15,1,13.34,13.96,63,1,63,"14  24  25",-1,20.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4085",30,"stillhands","stillhands",2,22,0,"6/23/15 15:54",27.9,1.2,16,1,6.99,7.63,56,1,56,"27  17  12",-1,14.4,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4086",30,"stillhands","stillhands",2,23,0,"6/23/15 15:54",30,1.2,17,1,5.13,5.85,79,1,79,"20  30  29",-1,12.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4087",30,"stillhands","stillhands",2,24,0,"6/23/15 15:54",32.1,1.2,18,1,2.18,2.83,47,1,47,"9  33   5",-1,9.47,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4088",30,"stillhands","stillhands",2,25,0,"6/23/15 15:54",34.2,1.2,19,1,8.22,8.84,74,1,74,"33  35   6",-1,15.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4089",30,"stillhands","stillhands",2,26,0,"6/23/15 15:54",36.4,1.2,20,0,11.58,12.29,94,1,100,"28  36  36",-1,19,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4090",30,"stillhands","stillhands",2,27,0,"6/23/15 15:54",34.2,1.2,19,1,5.07,5.65,77,1,77,"35  34   8",-1,12.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4091",30,"stillhands","stillhands",2,28,0,"6/23/15 15:54",36.4,1.2,20,1,8.19,8.82,84,1,84,"25  23  36",-1,15.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4092",30,"stillhands","stillhands",2,29,0,"6/23/15 15:54",38.6,1.2,21,0,8.9,9.52,97,1,106,"35  31  40",-1,16.2,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4093",30,"stillhands","stillhands",2,30,0,"6/23/15 15:54",36.4,1.2,20,1,14.23,14.87,52,1,52,"35   1  16",-1,21.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4094",30,"stillhands","stillhands",2,31,0,"6/23/15 15:54",38.6,1.2,21,0,8.64,9.61,106,1,116,"39  39  38",-1,16.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4095",30,"stillhands","stillhands",2,32,0,"6/23/15 15:54",36.4,1.2,20,0,13.29,13.98,81,1,91,"34  22  35",-1,20.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4096",30,"stillhands","stillhands",2,33,0,"6/23/15 15:54",34.2,1.2,19,1,3.75,4.41,86,1,86,"33  33  20",-1,11.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4097",30,"stillhands","stillhands",2,34,0,"6/23/15 15:54",36.4,1.2,20,1,12.18,12.91,63,1,63,"24   3  36",-1,19.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4098",30,"stillhands","stillhands",2,35,0,"6/23/15 15:54",38.6,1.2,21,0,5.33,5.9,66,1,76,"18  20  38",-1,12.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4099",30,"stillhands","stillhands",2,36,0,"6/23/15 15:54",36.4,1.2,20,1,9.24,9.91,80,1,80,"9  35  36",-1,16.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4100",30,"stillhands","stillhands",2,37,0,"6/23/15 15:54",38.6,1.2,21,0,10.69,11.37,86,1,110,"33  38  39",-1,18.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4026",30,"interference","interference",1,4,1,"6/23/15 15:43",2.3,1.2,2,1,2.35,2.84,3,1,3,"1  1  1",101,5.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4027",30,"interference","interference",1,5,1,"6/23/15 15:43",3.74,1.2,3,1,2.98,4.68,13,1,13,"5  4  4",97,8.16,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4028",30,"interference","interference",1,6,1,"6/23/15 15:43",5.28,1.2,4,1,3.87,4.6,10,1,10,"5  1  4",96,7.87,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4029",30,"interference","interference",1,7,1,"6/23/15 15:43",6.9,1.2,5,1,3.39,4.16,17,1,17,"6  6  5",98,7.56,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4030",30,"interference","interference",1,8,1,"6/23/15 15:43",8.59,1.2,6,1,5.27,6.12,15,1,15,"4  8  3",97,9.35,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4031",30,"interference","interference",1,9,1,"6/23/15 15:43",10.3,1.2,7,0,-1,-1,-1,1,16,"4   1  11",4,13.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4032",30,"interference","interference",1,10,1,"6/23/15 15:43",8.59,1.2,6,1,13.35,14.08,23,1,23,"6  10   7",97,17.4,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4033",30,"interference","interference",1,11,1,"6/23/15 15:43",10.3,1.2,7,1,5.23,6.1,20,1,20,"9  8  3",99,9.28,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4034",30,"interference","interference",1,12,1,"6/23/15 15:43",12.1,1.2,8,1,4.94,5.63,25,1,25,"10  11   4",99,8.94,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4035",30,"interference","interference",1,13,1,"6/23/15 15:43",14,1.2,9,1,4.84,5.55,26,1,26,"13   3  10",96,8.84,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4036",30,"interference","interference",1,14,1,"6/23/15 15:43",15.8,1.2,10,1,3.16,3.93,34,1,34,"5  15  14",96,7.69,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4037",30,"interference","interference",1,15,1,"6/23/15 15:43",17.8,1.2,11,1,5.75,6.49,32,1,32,"9  18   5",98,9.9,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4038",30,"interference","interference",1,16,1,"6/23/15 15:43",19.7,1.2,12,1,4.5,5.3,48,1,48,"20  14  14",100,8.85,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4039",30,"interference","interference",1,17,1,"6/23/15 15:43",21.7,1.2,13,1,4.21,5.01,49,1,49,"20  21   8",98,8.34,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4040",30,"interference","interference",1,18,1,"6/23/15 15:43",23.7,1.2,14,1,8.33,9.06,47,1,47,"23  16   8",97,12.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4041",30,"interference","interference",1,19,1,"6/23/15 15:43",25.8,1.2,15,1,10.63,11.47,52,1,52,"9  17  26",99,15.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4042",30,"interference","interference",1,20,1,"6/23/15 15:43",27.9,1.2,16,1,11.41,12.19,51,1,51,"9  13  29",98,15.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4043",30,"interference","interference",1,21,1,"6/23/15 15:43",30,1.2,17,0,7.98,8.67,51,1,61,"30  13  18",98,12.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4044",30,"interference","interference",1,22,1,"6/23/15 15:43",27.9,1.2,16,1,6.38,7.31,59,1,59,"27  20  12",99,10.7,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4045",30,"interference","interference",1,23,1,"6/23/15 15:43",30,1.2,17,0,12.14,13.01,76,1,71,"22  19  30",93,16.5,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4046",30,"interference","interference",1,24,1,"6/23/15 15:43",27.9,1.2,16,1,4.81,5.49,47,1,47,"12   6  29",96,8.75,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4047",30,"interference","interference",1,25,1,"6/23/15 15:43",30,1.2,17,1,12.07,12.82,64,1,64,"17  30  17",98,16.4,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4048",30,"interference","interference",1,26,1,"6/23/15 15:43",32.1,1.2,18,0,14.01,14.78,68,1,87,"29  31  27",99,18.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4049",30,"interference","interference",1,27,1,"6/23/15 15:43",30,1.2,17,1,5.09,5.86,35,1,35,"30   1   4",70,9.09,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4050",30,"interference","interference",1,28,1,"6/23/15 15:43",32.1,1.2,18,1,8.89,9.67,59,1,59,"33  15  11",99,13.1,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4051",30,"interference","interference",1,29,1,"6/23/15 15:43",34.2,1.2,19,0,18.26,19.03,64,1,54,"5  14  35",91,22.6,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
"4052",30,"interference","interference",1,30,1,"6/23/15 15:43",32.1,1.2,18,0,11.91,12.68,65,1,76,"24  31  21",94,16.3,"6/23/15","6/1/03",12.06023272,"M","no",0,1,2
