subnum, condition, task, order, trial,interference,date,max,exponent,threshold,correct,rt1,rt2,r,addends,sum,digits,int_score,trial_time
3,blindfold,blindfold,3,19,0,20130709T102308,2.17E+01,1.20E+00,13,1,9.97,10.82,44,1,44,19   2  23,-1,1.38E+01
3,blindfold,blindfold,3,20,0,20130709T102308,2.37E+01,1.20E+00,14,1,15.15,15.9,32,1,32,3   4  25,-1,1.89E+01
3,blindfold,blindfold,3,21,0,20130709T102308,2.58E+01,1.20E+00,15,1,11.24,12.01,58,1,58,19  13  26,-1,1.52E+01
3,blindfold,blindfold,3,22,0,20130709T102308,2.79E+01,1.20E+00,16,1,14.31,15.19,59,1,59,7  27  25,-1,1.83E+01
3,blindfold,blindfold,3,23,0,20130709T102308,3.00E+01,1.20E+00,17,0,7.61,8.34,59,1,58,17  30  11,-1,1.14E+01
3,blindfold,blindfold,3,24,0,20130709T102308,2.79E+01,1.20E+00,16,0,16.38,16.88,52,1,43,3  12  28,-1,1.97E+01
3,blindfold,blindfold,3,25,0,20130709T102308,2.58E+01,1.20E+00,15,1,17.87,18.57,48,1,48,26  13   9,-1,2.17E+01
3,blindfold,blindfold,3,26,0,20130709T102308,2.79E+01,1.20E+00,16,1,17.9,18.97,76,1,76,27  24  25,-1,2.21E+01
3,blindfold,blindfold,3,27,0,20130709T102308,3.00E+01,1.20E+00,17,0,10.98,11.82,73,1,83,31  22  30,-1,1.49E+01
3,blindfold,blindfold,3,28,0,20130709T102308,2.79E+01,1.20E+00,16,0,14.09,14.91,66,1,46,2  29  15,-1,1.79E+01
3,blindfold,blindfold,3,29,0,20130709T102308,2.58E+01,1.20E+00,15,1,10.27,11.43,57,1,57,25  24   8,-1,1.44E+01
3,blindfold,blindfold,3,30,0,20130709T102308,2.79E+01,1.20E+00,16,1,18.18,19.09,66,1,66,27  26  13,-1,2.23E+01
3,blindfold,blindfold,3,31,0,20130709T102308,3.00E+01,1.20E+00,17,1,20.33,21.06,64,1,64,18  15  31,-1,2.42E+01
3,blindfold,blindfold,3,32,0,20130709T102308,3.21E+01,1.20E+00,18,1,25.92,26.81,86,1,86,28  31  27,-1,2.98E+01
3,blindfold,blindfold,3,33,0,20130709T102308,3.42E+01,1.20E+00,19,1,7.4,8.24,69,1,69,4  31  34,-1,1.13E+01
3,interference,interference,1,1,1,20130709T100140,3,1.20E+00,1,1,4.17,4.86,9,1,9,3  3  3,56,1.26E+01
3,interference,interference,1,2,1,20130709T100140,3,1.20E+00,1,1,2.06,2.52,7,1,7,3  2  2,90,8.99E+00
3,interference,interference,1,3,1,20130709T100140,3,1.20E+00,1,1,2.3,2.81,6,1,6,2  3  1,97,9.35E+00
3,interference,interference,1,4,1,20130709T100140,2.30E+00,1.20E+00,2,1,1.83,2.42,4,1,4,1  1  2,95,9.00E+00
3,interference,interference,1,5,1,20130709T100140,3.74E+00,1.20E+00,3,1,1.73,2.32,9,1,9,5  1  3,93,9.02E+00
3,interference,interference,1,6,1,20130709T100140,5.28E+00,1.20E+00,4,1,2.09,3.01,15,1,15,6  5  4,100,9.78E+00
3,interference,interference,1,7,1,20130709T100140,6.90E+00,1.20E+00,5,1,2.34,3.01,10,1,10,1  2  7,98,9.46E+00
3,interference,interference,1,8,1,20130709T100140,8.59E+00,1.20E+00,6,1,1.73,2.42,17,1,17,9  2  6,99,8.97E+00
3,interference,interference,1,9,1,20130709T100140,1.03E+01,1.20E+00,7,1,3.1,3.81,19,1,19,3  9  7,96,1.05E+01
3,interference,interference,1,10,1,20130709T100140,1.21E+01,1.20E+00,8,1,1.71,2.51,31,1,31,11  10  10,99,9.18E+00
3,interference,interference,1,11,1,20130709T100140,1.40E+01,1.20E+00,9,0,5.41,6.09,31,1,21,6  13   2,99,1.29E+01
3,interference,interference,1,12,1,20130709T100140,1.21E+01,1.20E+00,8,1,2.25,2.81,31,1,31,10   9  12,98,9.46E+00
3,interference,interference,1,13,1,20130709T100140,1.40E+01,1.20E+00,9,0,3.31,4.01,24,1,23,13   4   6,90,1.09E+01
3,interference,interference,1,14,1,20130709T100140,1.21E+01,1.20E+00,8,1,2.02,2.81,14,1,14,11   1   2,98,9.43E+00
3,interference,interference,1,15,1,20130709T100140,1.40E+01,1.20E+00,9,1,1.9,2.81,25,1,25,6  13   6,98,9.65E+00
3,interference,interference,1,16,1,20130709T100140,1.58E+01,1.20E+00,10,1,1.82,2.62,31,1,31,15   7   9,97,9.52E+00
3,interference,interference,1,17,1,20130709T100140,1.78E+01,1.20E+00,11,1,3.68,4.5,32,1,32,8   6  18,98,1.11E+01
3,interference,interference,1,18,1,20130709T100140,1.97E+01,1.20E+00,12,1,1.98,2.72,27,1,27,3   3  21,92,9.33E+00
3,interference,interference,1,19,1,20130709T100140,2.17E+01,1.20E+00,13,0,1.94,3.31,68,1,48,22  20   6,96,1.01E+01
3,interference,interference,1,20,1,20130709T100140,1.97E+01,1.20E+00,12,1,3.43,4.11,42,1,42,4  19  19,96,1.09E+01
3,interference,interference,1,21,1,20130709T100140,2.17E+01,1.20E+00,13,1,2.51,3.51,39,1,39,21  10   8,97,1.03E+01
3,interference,interference,1,22,1,20130709T100140,2.37E+01,1.20E+00,14,0,3.56,4.4,50,1,40,4  11  25,101,1.12E+01
3,interference,interference,1,23,1,20130709T100140,2.17E+01,1.20E+00,13,0,3.42,4.21,49,1,51,22  16  13,97,1.11E+01
3,interference,interference,1,24,1,20130709T100140,1.97E+01,1.20E+00,12,1,3.67,4.4,42,1,42,19  19   4,100,1.13E+01
3,interference,interference,1,25,1,20130709T100140,2.17E+01,1.20E+00,13,0,4.4,5.1,36,1,35,8   4  23,98,1.18E+01
3,interference,interference,1,26,1,20130709T100140,1.97E+01,1.20E+00,12,1,1.8,2.51,44,1,44,11  19  14,102,9.33E+00
3,interference,interference,1,27,1,20130709T100140,2.17E+01,1.20E+00,13,0,4.06,4.8,50,1,40,14  23   3,95,1.18E+01
3,interference,interference,1,28,1,20130709T100140,1.97E+01,1.20E+00,12,1,1.89,2.62,41,1,41,18  21   2,93,9.55E+00
3,interference,interference,1,29,1,20130709T100140,2.17E+01,1.20E+00,13,1,1.68,2.72,34,1,34,23   1  10,86,9.47E+00
3,interference,interference,1,30,1,20130709T100140,2.37E+01,1.20E+00,14,0,3.29,3.91,55,1,57,9  23  25,97,1.08E+01
3,interference,interference,1,31,1,20130709T100140,2.17E+01,1.20E+00,13,1,1.96,2.62,63,1,63,23  20  20,98,9.47E+00
3,interference,interference,1,32,1,20130709T100140,2.37E+01,1.20E+00,14,0,2.8,3.81,61,1,51,23  21   7,101,1.08E+01
3,interference,interference,1,33,1,20130709T100140,2.17E+01,1.20E+00,13,0,2.97,3.81,46,1,36,21   6   9,97,1.07E+01
3,interference,interference,1,34,1,20130709T100140,1.97E+01,1.20E+00,12,0,1.92,2.92,39,1,38,21  14   3,97,9.92E+00
3,interference,interference,1,35,1,20130709T100140,1.78E+01,1.20E+00,11,0,3.43,4.31,43,1,44,17  19   8,99,1.13E+01
3,interference,interference,1,36,1,20130709T100140,1.58E+01,1.20E+00,10,1,1.51,2.32,35,1,35,14  15   6,95,9.33E+00
3,interference,interference,1,37,1,20130709T100140,1.78E+01,1.20E+00,11,1,3.79,4.6,37,1,37,1  17  19,98,1.14E+01
3,interference,interference,1,38,1,20130709T100140,1.97E+01,1.20E+00,12,1,1.83,2.62,48,1,48,18  20  10,95,9.43E+00
3,interference,interference,1,39,1,20130709T100140,2.17E+01,1.20E+00,13,1,1.72,2.51,31,1,31,7   2  22,99,9.11E+00
3,interference,interference,1,40,1,20130709T100140,2.37E+01,1.20E+00,14,1,3.15,4.01,37,1,37,8   4  25,100,1.07E+01
3,interference,interference,1,41,1,20130709T100140,2.58E+01,1.20E+00,15,1,2.4,3.21,43,1,43,5  13  25,91,1.00E+01
3,interference,interference,1,42,1,20130709T100140,2.79E+01,1.20E+00,16,0,8.13,8.86,75,1,79,26  27  26,65,1.59E+01
3,stillhands,stillhands,2,1,0,20130709T101209,3,1.20E+00,1,1,1.65,2.21,6,1,6,1  3  2,-1,5.25E+00
3,stillhands,stillhands,2,2,0,20130709T101209,3,1.20E+00,1,1,1.67,2.08,8,1,8,4  1  3,-1,4.90E+00
3,stillhands,stillhands,2,3,0,20130709T101209,3,1.20E+00,1,1,2.43,2.89,6,1,6,1  2  3,-1,5.67E+00
3,stillhands,stillhands,2,4,0,20130709T101209,2.30E+00,1.20E+00,2,1,1.01,1.39,4,1,4,1  2  1,-1,4.13E+00
3,stillhands,stillhands,2,5,0,20130709T101209,3.74E+00,1.20E+00,3,1,11.67,12.52,13,1,13,4  4  5,-1,1.55E+01
3,stillhands,stillhands,2,6,0,20130709T101209,5.28E+00,1.20E+00,4,1,1.71,2.27,12,1,12,2  5  5,-1,5.15E+00
3,stillhands,stillhands,2,7,0,20130709T101209,6.90E+00,1.20E+00,5,1,4.42,5.35,15,1,15,7  5  3,-1,8.24E+00
3,stillhands,stillhands,2,8,0,20130709T101209,8.59E+00,1.20E+00,6,1,4.04,4.66,20,1,20,7  10   3,-1,7.52E+00
3,stillhands,stillhands,2,9,0,20130709T101209,1.03E+01,1.20E+00,7,1,2.39,3.17,17,1,17,6   1  10,-1,6.20E+00
3,stillhands,stillhands,2,10,0,20130709T101209,1.21E+01,1.20E+00,8,1,5.94,6.76,31,1,31,8  11  12,-1,9.58E+00
3,stillhands,stillhands,2,11,0,20130709T101209,1.40E+01,1.20E+00,9,1,5.35,6.25,29,1,29,9  14   6,-1,9.59E+00
3,stillhands,stillhands,2,12,0,20130709T101209,1.58E+01,1.20E+00,10,1,6.47,7.44,29,1,29,1  15  13,-1,1.07E+01
3,stillhands,stillhands,2,13,0,20130709T101209,1.78E+01,1.20E+00,11,1,15.99,16.89,41,1,41,18  15   8,-1,1.99E+01
3,stillhands,stillhands,2,14,0,20130709T101209,1.97E+01,1.20E+00,12,0,12.3,13.3,40,1,41,4  18  19,-1,1.64E+01
3,stillhands,stillhands,2,15,0,20130709T101209,1.78E+01,1.20E+00,11,1,10.45,11.33,34,1,34,9  18   7,-1,1.43E+01
3,stillhands,stillhands,2,16,0,20130709T101209,1.97E+01,1.20E+00,12,1,6.25,7.15,39,1,39,19  12   8,-1,9.96E+00
3,stillhands,stillhands,2,17,0,20130709T101209,2.17E+01,1.20E+00,13,0,16.07,17.19,56,1,53,23  14  16,-1,2.04E+01
3,stillhands,stillhands,2,18,0,20130709T101209,1.97E+01,1.20E+00,12,1,8.8,9.72,30,1,30,7   2  21,-1,1.28E+01
3,stillhands,stillhands,2,19,0,20130709T101209,2.17E+01,1.20E+00,13,1,8.35,9.34,50,1,50,22  18  10,-1,1.23E+01
3,stillhands,stillhands,2,20,0,20130709T101209,2.37E+01,1.20E+00,14,1,7.65,8.44,47,1,47,10  13  24,-1,1.15E+01
3,stillhands,stillhands,2,21,0,20130709T101209,2.58E+01,1.20E+00,15,0,19.17,20.07,68,1,67,23  25  19,-1,2.32E+01
3,stillhands,stillhands,2,22,0,20130709T101209,2.37E+01,1.20E+00,14,1,5.87,6.65,45,1,45,11  24  10,-1,9.53E+00
3,stillhands,stillhands,2,23,0,20130709T101209,2.58E+01,1.20E+00,15,1,6.71,7.44,51,1,51,5  20  26,-1,1.05E+01
3,stillhands,stillhands,2,24,0,20130709T101209,2.79E+01,1.20E+00,16,0,11.11,12.31,62,1,72,26  28  18,-1,1.54E+01
3,stillhands,stillhands,2,25,0,20130709T101209,2.58E+01,1.20E+00,15,1,15.12,16.09,50,1,50,17   7  26,-1,1.93E+01
3,stillhands,stillhands,2,26,0,20130709T101209,2.79E+01,1.20E+00,16,1,10.29,11.42,67,1,67,27  21  19,-1,1.46E+01
3,stillhands,stillhands,2,27,0,20130709T101209,3.00E+01,1.20E+00,17,1,10.31,11.23,87,1,87,26  30  31,-1,1.44E+01
3,stillhands,stillhands,2,28,0,20130709T101209,3.21E+01,1.20E+00,18,1,6.91,7.65,52,1,52,32   1  19,-1,1.06E+01
3,stillhands,stillhands,2,29,0,20130709T101209,3.42E+01,1.20E+00,19,1,6.11,7.15,70,1,70,2  34  34,-1,1.01E+01
3,stillhands,stillhands,2,30,0,20130709T101209,3.64E+01,1.20E+00,20,0,30,30.1,-1,1,85,20  28  37,-1,3.32E+01
3,stillhands,stillhands,2,31,0,20130709T101209,3.42E+01,1.20E+00,19,0,9.74,10.52,70,1,60,34  13  13,-1,1.36E+01
3,stillhands,stillhands,2,32,0,20130709T101209,3.21E+01,1.20E+00,18,0,9.77,10.41,74,1,64,33  14  17,-1,1.37E+01
3,stillhands,stillhands,2,33,0,20130709T101209,3.00E+01,1.20E+00,17,0,11.39,12.12,54,1,55,13  31  11,-1,1.51E+01
3,stillhands,stillhands,2,34,0,20130709T101209,2.79E+01,1.20E+00,16,1,16.03,16.89,53,1,53,2  22  29,-1,1.98E+01
3,stillhands,stillhands,2,35,0,20130709T101209,3.00E+01,1.20E+00,17,0,14.25,15.29,67,1,77,30  29  18,-1,1.83E+01
4,baseline,baseline,2,1,0,20130709T141503,3,1.20E+00,1,1,1.94,2.29,5,1,5,1  2  2,-1,5.27E+00
4,baseline,baseline,2,2,0,20130709T141503,3,1.20E+00,1,1,3.23,3.67,9,1,9,3  2  4,-1,6.51E+00
4,baseline,baseline,2,3,0,20130709T141503,3,1.20E+00,1,1,2.08,2.38,6,1,6,2  1  3,-1,5.21E+00
4,baseline,baseline,2,4,0,20130709T141503,2.30E+00,1.20E+00,2,1,1.88,2.18,6,1,6,3  1  2,-1,4.91E+00
4,baseline,baseline,2,5,0,20130709T141503,3.74E+00,1.20E+00,3,1,4.71,5.17,9,1,9,4  2  3,-1,8.04E+00
4,baseline,baseline,2,6,0,20130709T141503,5.28E+00,1.20E+00,4,1,7.09,7.54,12,1,12,4  5  3,-1,1.04E+01
4,baseline,baseline,2,7,0,20130709T141503,6.90E+00,1.20E+00,5,1,5.98,6.46,15,1,15,5  3  7,-1,9.40E+00
4,baseline,baseline,2,8,0,20130709T141503,8.59E+00,1.20E+00,6,0,6.55,6.94,12,1,14,4  2  8,-1,9.77E+00
4,baseline,baseline,2,9,0,20130709T141503,6.90E+00,1.20E+00,5,1,9.32,9.84,13,1,13,1  7  5,-1,1.32E+01
4,baseline,baseline,2,10,0,20130709T141503,8.59E+00,1.20E+00,6,1,17.07,18.17,24,1,24,7  9  8,-1,2.12E+01
4,baseline,baseline,2,11,0,20130709T141503,1.03E+01,1.20E+00,7,1,5.18,5.77,13,1,13,1   1  11,-1,8.64E+00
4,baseline,baseline,2,12,0,20130709T141503,1.21E+01,1.20E+00,8,1,12.94,13.62,24,1,24,11   1  12,-1,1.65E+01
4,baseline,baseline,2,13,0,20130709T141503,1.40E+01,1.20E+00,9,1,18.02,18.97,37,1,37,10  13  14,-1,2.20E+01
4,baseline,baseline,2,14,0,20130709T141503,1.58E+01,1.20E+00,10,1,9.31,10.32,43,1,43,16  11  16,-1,1.34E+01
4,baseline,baseline,2,15,0,20130709T141503,1.78E+01,1.20E+00,11,0,21.53,22.35,42,1,41,19   6  16,-1,2.54E+01
4,baseline,baseline,2,16,0,20130709T141503,1.58E+01,1.20E+00,10,1,14.84,15.5,31,1,31,11   5  15,-1,1.85E+01
4,baseline,baseline,2,17,0,20130709T141503,1.78E+01,1.20E+00,11,1,15.05,15.68,34,1,34,17  14   3,-1,1.88E+01
4,baseline,baseline,2,18,0,20130709T141503,1.97E+01,1.20E+00,12,0,21.86,22.74,39,1,43,15   9  19,-1,2.58E+01
4,baseline,baseline,2,19,0,20130709T141503,1.78E+01,1.20E+00,11,1,14.23,15,39,1,39,10  12  17,-1,1.81E+01
4,baseline,baseline,2,20,0,20130709T141503,1.97E+01,1.20E+00,12,1,4.37,5.07,31,1,31,21   1   9,-1,8.00E+00
4,baseline,baseline,2,21,0,20130709T141503,2.17E+01,1.20E+00,13,1,8.68,9.33,46,1,46,22  20   4,-1,1.24E+01
4,baseline,baseline,2,22,0,20130709T141503,2.37E+01,1.20E+00,14,1,11.74,12.52,43,1,43,9  24  10,-1,1.55E+01
4,baseline,baseline,2,23,0,20130709T141503,2.58E+01,1.20E+00,15,1,11.64,12.41,58,1,58,25  26   7,-1,1.56E+01
4,baseline,baseline,2,24,0,20130709T141503,2.79E+01,1.20E+00,16,1,15.4,16,42,1,42,29  11   2,-1,1.88E+01
4,baseline,baseline,2,25,0,20130709T141503,3.00E+01,1.20E+00,17,1,14.4,15.2,42,1,42,4  29   9,-1,1.82E+01
4,baseline,baseline,2,26,0,20130709T141503,3.21E+01,1.20E+00,18,0,14.28,15.21,35,1,45,32   6   7,-1,1.82E+01
4,baseline,baseline,2,27,0,20130709T141503,3.00E+01,1.20E+00,17,1,20.09,21.16,83,1,83,29  30  24,-1,2.42E+01
4,baseline,baseline,2,28,0,20130709T141503,3.21E+01,1.20E+00,18,1,18.45,19.08,90,1,90,31  27  32,-1,2.23E+01
4,baseline,baseline,2,29,0,20130709T141503,3.42E+01,1.20E+00,19,1,13.02,13.5,44,1,44,6  33   5,-1,1.65E+01
4,baseline,baseline,2,30,0,20130709T141503,3.64E+01,1.20E+00,20,0,16.1,16.89,96,1,99,27  36  36,-1,2.01E+01
4,baseline,baseline,2,31,0,20130709T141503,3.42E+01,1.20E+00,19,1,7.32,8.14,39,1,39,3  34   2,-1,1.09E+01
4,blindfold,blindfold,3,1,0,20130709T142622,3,1.20E+00,1,1,5.6,6.15,7,1,7,2  2  3,-1,9.17E+00
4,blindfold,blindfold,3,2,0,20130709T142622,3,1.20E+00,1,1,4.89,5.26,7,1,7,4  2  1,-1,8.05E+00
4,blindfold,blindfold,3,3,0,20130709T142622,3,1.20E+00,1,1,3.87,4.46,7,1,7,3  1  3,-1,7.30E+00
4,blindfold,blindfold,3,4,0,20130709T142622,2.30E+00,1.20E+00,2,1,7.38,7.74,5,1,5,1  2  2,-1,1.04E+01
4,blindfold,blindfold,3,5,0,20130709T142622,3.74E+00,1.20E+00,3,1,7.45,8.14,13,1,13,4  4  5,-1,1.12E+01
4,blindfold,blindfold,3,6,0,20130709T142622,5.28E+00,1.20E+00,4,1,4.24,4.66,8,1,8,5  2  1,-1,7.44E+00
4,blindfold,blindfold,3,7,0,20130709T142622,6.90E+00,1.20E+00,5,1,6.66,7.25,13,1,13,3  3  7,-1,1.02E+01
4,blindfold,blindfold,3,8,0,20130709T142622,8.59E+00,1.20E+00,6,1,7.93,8.54,18,1,18,9  5  4,-1,1.18E+01
4,blindfold,blindfold,3,9,0,20130709T142622,1.03E+01,1.20E+00,7,1,13.4,14.21,22,1,22,9  7  6,-1,1.75E+01
4,blindfold,blindfold,3,10,0,20130709T142622,1.21E+01,1.20E+00,8,1,20.48,21.26,30,1,30,9  13   8,-1,2.43E+01
4,blindfold,blindfold,3,11,0,20130709T142622,1.40E+01,1.20E+00,9,1,7.33,7.83,18,1,18,1  13   4,-1,1.08E+01
4,blindfold,blindfold,3,12,0,20130709T142622,1.58E+01,1.20E+00,10,1,15.91,16.69,34,1,34,13  15   6,-1,1.98E+01
4,blindfold,blindfold,3,13,0,20130709T142622,1.78E+01,1.20E+00,11,1,15.52,16.18,47,1,47,18  18  11,-1,1.92E+01
4,blindfold,blindfold,3,14,0,20130709T142622,1.97E+01,1.20E+00,12,1,14.73,15.39,56,1,56,20  18  18,-1,1.84E+01
4,blindfold,blindfold,3,15,0,20130709T142622,2.17E+01,1.20E+00,13,1,21.78,22.56,49,1,49,22  22   5,-1,2.56E+01
4,blindfold,blindfold,3,16,0,20130709T142622,2.37E+01,1.20E+00,14,1,5.1,5.77,35,1,35,7   3  25,-1,8.74E+00
4,blindfold,blindfold,3,17,0,20130709T142622,2.58E+01,1.20E+00,15,1,15.6,16.39,51,1,51,4  22  25,-1,1.95E+01
4,blindfold,blindfold,3,18,0,20130709T142622,2.79E+01,1.20E+00,16,1,23.75,24.54,66,1,66,27  21  18,-1,2.77E+01
4,blindfold,blindfold,3,19,0,20130709T142622,3.00E+01,1.20E+00,17,0,30,30.1,-1,1,73,29  29  15,-1,3.31E+01
4,blindfold,blindfold,3,20,0,20130709T142622,2.79E+01,1.20E+00,16,0,20.52,21.25,52,1,66,26  11  29,-1,2.43E+01
4,blindfold,blindfold,3,21,0,20130709T142622,2.58E+01,1.20E+00,15,1,8.55,9.23,46,1,46,4  26  16,-1,1.24E+01
4,blindfold,blindfold,3,22,0,20130709T142622,2.79E+01,1.20E+00,16,1,9.18,9.94,58,1,58,28  25   5,-1,1.29E+01
4,blindfold,blindfold,3,23,0,20130709T142622,3.00E+01,1.20E+00,17,1,15.08,15.7,51,1,51,31  11   9,-1,1.87E+01
4,blindfold,blindfold,3,24,0,20130709T142622,3.21E+01,1.20E+00,18,1,16.23,17.39,73,1,73,31  18  24,-1,2.05E+01
4,blindfold,blindfold,3,25,0,20130709T142622,3.42E+01,1.20E+00,19,0,21.7,22.44,74,1,73,21  17  35,-1,2.58E+01
4,blindfold,blindfold,3,26,0,20130709T142622,3.21E+01,1.20E+00,18,1,14.38,15.2,83,1,83,31  21  31,-1,1.84E+01
4,blindfold,blindfold,3,27,0,20130709T142622,3.42E+01,1.20E+00,19,1,16.65,17.18,50,1,50,34  11   5,-1,2.02E+01
4,blindfold,blindfold,3,28,0,20130709T142622,3.64E+01,1.20E+00,20,0,15.48,16.28,60,1,62,35   4  23,-1,1.94E+01
4,interference,interference,4,1,1,20130709T143706,3,1.20E+00,1,1,6.72,7.11,7,1,7,1  3  3,101,1.37E+01
4,interference,interference,4,2,1,20130709T143706,3,1.20E+00,1,1,6.63,6.99,9,1,9,3  4  2,95,1.37E+01
4,interference,interference,4,3,1,20130709T143706,3,1.20E+00,1,1,1.91,2.32,7,1,7,3  3  1,99,8.94E+00
4,interference,interference,4,4,1,20130709T143706,2.30E+00,1.20E+00,2,1,2.44,2.92,5,1,5,1  2  2,97,9.35E+00
4,interference,interference,4,5,1,20130709T143706,3.74E+00,1.20E+00,3,1,1.66,2.72,10,1,10,4  3  3,99,9.44E+00
4,interference,interference,4,6,1,20130709T143706,5.28E+00,1.20E+00,4,1,1.91,2.62,11,1,11,5  3  3,90,9.37E+00
4,interference,interference,4,7,1,20130709T143706,6.90E+00,1.20E+00,5,1,1.84,2.62,19,1,19,6  6  7,97,9.36E+00
4,interference,interference,4,8,1,20130709T143706,8.59E+00,1.20E+00,6,1,8.06,8.68,18,1,18,2  8  8,92,1.51E+01
4,interference,interference,4,9,1,20130709T143706,1.03E+01,1.20E+00,7,1,2.28,3.01,18,1,18,10   7   1,101,9.66E+00
4,interference,interference,4,10,1,20130709T143706,1.21E+01,1.20E+00,8,1,12.79,13.34,23,1,23,12   5   6,98,2.00E+01
4,interference,interference,4,11,1,20130709T143706,1.40E+01,1.20E+00,9,1,2.48,3.1,34,1,34,10  10  14,98,9.69E+00
4,interference,interference,4,12,1,20130709T143706,1.58E+01,1.20E+00,10,1,20.45,21.31,29,1,29,4   9  16,100,2.80E+01
4,interference,interference,4,13,1,20130709T143706,1.78E+01,1.20E+00,11,1,22.44,23.29,37,1,37,1  17  19,97,3.01E+01
4,interference,interference,4,14,1,20130709T143706,1.97E+01,1.20E+00,12,1,8.99,9.67,48,1,48,20   9  19,96,1.64E+01
4,interference,interference,4,15,1,20130709T143706,2.17E+01,1.20E+00,13,1,9.82,10.76,44,1,44,1  22  21,97,1.75E+01
4,interference,interference,4,16,1,20130709T143706,2.37E+01,1.20E+00,14,0,10.4,11.17,53,1,51,22  25   4,95,1.81E+01
4,interference,interference,4,17,1,20130709T143706,2.17E+01,1.20E+00,13,1,13.29,14.14,40,1,40,21  18   1,95,2.10E+01
4,interference,interference,4,18,1,20130709T143706,2.37E+01,1.20E+00,14,1,20.08,21,46,1,46,24  18   4,94,2.79E+01
4,interference,interference,4,19,1,20130709T143706,2.58E+01,1.20E+00,15,1,24.11,24.88,47,1,47,8  25  14,102,3.16E+01
4,interference,interference,4,20,1,20130709T143706,2.79E+01,1.20E+00,16,0,20.35,21.19,52,1,49,5  27  17,96,2.81E+01
4,interference,interference,4,21,1,20130709T143706,2.58E+01,1.20E+00,15,1,4.16,5.2,71,1,71,25  21  25,93,1.22E+01
4,interference,interference,4,22,1,20130709T143706,2.79E+01,1.20E+00,16,0,24.17,25.07,81,1,71,28  15  28,101,3.19E+01
4,interference,interference,4,23,1,20130709T143706,2.58E+01,1.20E+00,15,1,21.78,22.48,49,1,49,10  12  27,96,2.91E+01
4,interference,interference,4,24,1,20130709T143706,2.79E+01,1.20E+00,16,0,30,30.15,66,1,52,24   1  27,97,3.69E+01
4,interference,interference,4,25,1,20130709T143706,2.58E+01,1.20E+00,15,1,20.22,21.3,49,1,49,25  15   9,101,2.83E+01
4,interference,interference,4,26,1,20130709T143706,2.79E+01,1.20E+00,16,1,19.08,19.8,64,1,64,21  15  28,98,2.68E+01
4,stillhands,stillhands,1,1,0,20130709T140440,3,1.20E+00,1,1,3.2,3.66,7,1,7,1  4  2,-1,8.10E+00
4,stillhands,stillhands,1,2,0,20130709T140440,3,1.20E+00,1,1,2.48,2.97,7,1,7,3  3  1,-1,5.80E+00
4,stillhands,stillhands,1,3,0,20130709T140440,3,1.20E+00,1,1,1.62,1.97,8,1,8,2  2  4,-1,4.83E+00
4,stillhands,stillhands,1,4,0,20130709T140440,2.30E+00,1.20E+00,2,1,2.47,2.88,6,1,6,3  1  2,-1,5.59E+00
4,stillhands,stillhands,1,5,0,20130709T140440,3.74E+00,1.20E+00,3,1,2.53,2.88,8,1,8,3  2  3,-1,5.74E+00
4,stillhands,stillhands,1,6,0,20130709T140440,5.28E+00,1.20E+00,4,1,5.75,6.36,11,1,11,4  4  3,-1,9.30E+00
4,stillhands,stillhands,1,7,0,20130709T140440,6.90E+00,1.20E+00,5,0,10.87,11.53,19,1,20,8  7  5,-1,1.45E+01
4,stillhands,stillhands,1,8,0,20130709T140440,5.28E+00,1.20E+00,4,1,5.62,6.35,13,1,13,5  3  5,-1,9.62E+00
4,stillhands,stillhands,1,9,0,20130709T140440,6.90E+00,1.20E+00,5,1,6.64,7.44,18,1,18,7  4  7,-1,1.07E+01
4,stillhands,stillhands,1,10,0,20130709T140440,8.59E+00,1.20E+00,6,1,8.88,9.84,25,1,25,8  9  8,-1,1.27E+01
4,stillhands,stillhands,1,11,0,20130709T140440,1.03E+01,1.20E+00,7,1,1.82,2.37,21,1,21,10  10   1,-1,5.26E+00
4,stillhands,stillhands,1,12,0,20130709T140440,1.21E+01,1.20E+00,8,1,5.56,6.24,18,1,18,11   1   6,-1,9.17E+00
4,stillhands,stillhands,1,13,0,20130709T140440,1.40E+01,1.20E+00,9,1,19.24,19.97,31,1,31,9   9  13,-1,2.30E+01
4,stillhands,stillhands,1,14,0,20130709T140440,1.58E+01,1.20E+00,10,0,5.65,6.54,19,1,29,1  16  12,-1,9.47E+00
4,stillhands,stillhands,1,15,0,20130709T140440,1.40E+01,1.20E+00,9,1,17.74,18.37,28,1,28,3  11  14,-1,2.14E+01
4,stillhands,stillhands,1,16,0,20130709T140440,1.58E+01,1.20E+00,10,1,16.36,17.19,42,1,42,15  11  16,-1,2.03E+01
4,stillhands,stillhands,1,17,0,20130709T140440,1.78E+01,1.20E+00,11,0,19.56,20.37,37,1,38,7  14  17,-1,2.36E+01
4,stillhands,stillhands,1,18,0,20130709T140440,1.58E+01,1.20E+00,10,0,20.76,21.46,38,1,41,17   8  16,-1,2.45E+01
4,stillhands,stillhands,1,19,0,20130709T140440,1.40E+01,1.20E+00,9,1,28.83,29.51,24,1,24,13   7   4,-1,3.26E+01
4,stillhands,stillhands,1,20,0,20130709T140440,1.58E+01,1.20E+00,10,1,23.77,24.53,29,1,29,9  16   4,-1,2.76E+01
